song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Piano Man,Billy Joel,3FCto7hnn1shUyZL42YgfO,63,0.334,0.472,0,-8.791,1,0.0277,0.6,3.62e-06,0.317,0.431,179.173,audio_features,3FCto7hnn1shUyZL42YgfO,spotify:track:3FCto7hnn1shUyZL42YgfO,https://api.spotify.com/v1/tracks/3FCto7hnn1shUyZL42YgfO,https://api.spotify.com/v1/audio-analysis/3FCto7hnn1shUyZL42YgfO,336093,3
Working Class Man,Jimmy Barnes,6FQ5fUnSBAg5bujBlT62CL,0,0.376,0.944,11,-3.882,1,0.0959,0.0115,3.89e-05,0.15,0.397,138.322,audio_features,6FQ5fUnSBAg5bujBlT62CL,spotify:track:6FQ5fUnSBAg5bujBlT62CL,https://api.spotify.com/v1/tracks/6FQ5fUnSBAg5bujBlT62CL,https://api.spotify.com/v1/audio-analysis/6FQ5fUnSBAg5bujBlT62CL,250147,4
The Real Slim Shady,Eminem,1MYlx4dBtiyjn7K8YSyfzT,0,0.947,0.655,5,-4.243,0,0.0609,0.0331,0.0,0.0433,0.787,104.485,audio_features,1MYlx4dBtiyjn7K8YSyfzT,spotify:track:1MYlx4dBtiyjn7K8YSyfzT,https://api.spotify.com/v1/tracks/1MYlx4dBtiyjn7K8YSyfzT,https://api.spotify.com/v1/audio-analysis/1MYlx4dBtiyjn7K8YSyfzT,284800,4
Love Will Tear Us Apart,Joy Division,2JO3HwMRPeya8bXbtbyPcf,64,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,audio_features,2JO3HwMRPeya8bXbtbyPcf,spotify:track:2JO3HwMRPeya8bXbtbyPcf,https://api.spotify.com/v1/tracks/2JO3HwMRPeya8bXbtbyPcf,https://api.spotify.com/v1/audio-analysis/2JO3HwMRPeya8bXbtbyPcf,206867,4
Truly Madly Deeply,Savage Garden,41Za52zU5QKSgVg0CxWO68,0,0.6,0.614,0,-6.132,1,0.0375,0.315,2.38e-05,0.0911,0.663,168.068,audio_features,41Za52zU5QKSgVg0CxWO68,spotify:track:41Za52zU5QKSgVg0CxWO68,https://api.spotify.com/v1/tracks/41Za52zU5QKSgVg0CxWO68,https://api.spotify.com/v1/audio-analysis/41Za52zU5QKSgVg0CxWO68,277600,4
In The Air Tonight - 2015 Remastered,Phil Collins,18AXbzPzBS8Y3AkgSxzJPb,78,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4
Oops!...I Did It Again,Britney Spears,6naxalmIoLFWR0siv8dnQQ,81,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,audio_features,6naxalmIoLFWR0siv8dnQQ,spotify:track:6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,211160,4
My Sharona,The Knack,1HOMkjp0nHMaTnfAkslCQj,72,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,audio_features,1HOMkjp0nHMaTnfAkslCQj,spotify:track:1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj,https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj,295400,4
Losing My Religion,R.E.M.,12axV6NUqaYH3yFUWwArzr,0,0.671,0.849,9,-5.963,0,0.0283,0.0879,0.0,0.0971,0.801,125.429,audio_features,12axV6NUqaYH3yFUWwArzr,spotify:track:12axV6NUqaYH3yFUWwArzr,https://api.spotify.com/v1/tracks/12axV6NUqaYH3yFUWwArzr,https://api.spotify.com/v1/audio-analysis/12axV6NUqaYH3yFUWwArzr,269000,4
Tiny Dancer,Elton John,4BGJSbB5rAcg4pNzD4gfxU,0,0.415,0.425,0,-11.082,1,0.0278,0.396,0.000407,0.143,0.281,145.234,audio_features,4BGJSbB5rAcg4pNzD4gfxU,spotify:track:4BGJSbB5rAcg4pNzD4gfxU,https://api.spotify.com/v1/tracks/4BGJSbB5rAcg4pNzD4gfxU,https://api.spotify.com/v1/audio-analysis/4BGJSbB5rAcg4pNzD4gfxU,377093,4
Born in the U.S.A.,Bruce Springsteen,0dOg1ySSI7NkpAe89Zo0b9,73,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4
Let's Talk About Sex,Salt-N-Pepa,32PCjJw8mk1FrJT2FcqRtT,0,0.871,0.709,6,-7.213,1,0.109,0.037,0.0,0.236,0.724,106.912,audio_features,32PCjJw8mk1FrJT2FcqRtT,spotify:track:32PCjJw8mk1FrJT2FcqRtT,https://api.spotify.com/v1/tracks/32PCjJw8mk1FrJT2FcqRtT,https://api.spotify.com/v1/audio-analysis/32PCjJw8mk1FrJT2FcqRtT,212747,4
Eagle Rock - 2011 Remaster,Daddy Cool,2nCXuFS4Dt4BpHkxA9rhPL,57,0.618,0.776,2,-5.16,1,0.0402,0.125,5.35e-05,0.0808,0.674,125.536,audio_features,2nCXuFS4Dt4BpHkxA9rhPL,spotify:track:2nCXuFS4Dt4BpHkxA9rhPL,https://api.spotify.com/v1/tracks/2nCXuFS4Dt4BpHkxA9rhPL,https://api.spotify.com/v1/audio-analysis/2nCXuFS4Dt4BpHkxA9rhPL,250067,4
My Happiness,Powderfinger,251PhjPNakilcDWfUXCo2Y,0,0.447,0.809,0,-5.431,1,0.0295,0.00193,0.0,0.363,0.505,85.885,audio_features,251PhjPNakilcDWfUXCo2Y,spotify:track:251PhjPNakilcDWfUXCo2Y,https://api.spotify.com/v1/tracks/251PhjPNakilcDWfUXCo2Y,https://api.spotify.com/v1/audio-analysis/251PhjPNakilcDWfUXCo2Y,276707,4
Hey Jude,Paul McCartney,6JNLbLXIhXAhuUvEZsSyeY,0,0.221,0.966,5,-2.747,1,0.0962,0.0357,0.000187,0.967,0.354,150.641,audio_features,6JNLbLXIhXAhuUvEZsSyeY,spotify:track:6JNLbLXIhXAhuUvEZsSyeY,https://api.spotify.com/v1/tracks/6JNLbLXIhXAhuUvEZsSyeY,https://api.spotify.com/v1/audio-analysis/6JNLbLXIhXAhuUvEZsSyeY,455560,4
Alive,Pearl Jam,1L94M3KIu7QluZe63g64rv,75,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,audio_features,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv,https://api.spotify.com/v1/audio-analysis/1L94M3KIu7QluZe63g64rv,340907,4
Rolling in the Deep,Adele,1eq1wUnLVLg4pdEfx9kajC,0,0.73,0.77,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,1eq1wUnLVLg4pdEfx9kajC,spotify:track:1eq1wUnLVLg4pdEfx9kajC,https://api.spotify.com/v1/tracks/1eq1wUnLVLg4pdEfx9kajC,https://api.spotify.com/v1/audio-analysis/1eq1wUnLVLg4pdEfx9kajC,228093,4
Beds Are Burning - Remastered,Midnight Oil,6Nabz5Gsy80XL0MJoOmgF8,59,0.754,0.496,0,-8.7,1,0.0351,0.00539,0.000152,0.0871,0.341,119.186,audio_features,6Nabz5Gsy80XL0MJoOmgF8,spotify:track:6Nabz5Gsy80XL0MJoOmgF8,https://api.spotify.com/v1/tracks/6Nabz5Gsy80XL0MJoOmgF8,https://api.spotify.com/v1/audio-analysis/6Nabz5Gsy80XL0MJoOmgF8,258173,4
Creep,Radiohead,6b2oQwSGFkzsMtQruIWm2p,2,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,audio_features,6b2oQwSGFkzsMtQruIWm2p,spotify:track:6b2oQwSGFkzsMtQruIWm2p,https://api.spotify.com/v1/tracks/6b2oQwSGFkzsMtQruIWm2p,https://api.spotify.com/v1/audio-analysis/6b2oQwSGFkzsMtQruIWm2p,238640,4
London Calling - Remastered,The Clash,5jzma6gCzYtKB1DbEwFZKH,71,0.651,0.801,0,-7.34,1,0.0514,0.123,0.0,0.0825,0.776,133.769,audio_features,5jzma6gCzYtKB1DbEwFZKH,spotify:track:5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH,https://api.spotify.com/v1/audio-analysis/5jzma6gCzYtKB1DbEwFZKH,200480,4
Back for Good - Radio Mix,Take That,24fQpRwKFkC3Fe8QtvvrNw,0,0.601,0.504,5,-9.761,1,0.0284,0.31,0.0,0.137,0.564,78.986,audio_features,24fQpRwKFkC3Fe8QtvvrNw,spotify:track:24fQpRwKFkC3Fe8QtvvrNw,https://api.spotify.com/v1/tracks/24fQpRwKFkC3Fe8QtvvrNw,https://api.spotify.com/v1/audio-analysis/24fQpRwKFkC3Fe8QtvvrNw,242267,4
Great Southern Land,ICEHOUSE,2qUjP7g8WY3fzBCNTELwjy,0,0.717,0.837,9,-5.641,1,0.0278,0.244,0.000145,0.067,0.468,120.142,audio_features,2qUjP7g8WY3fzBCNTELwjy,spotify:track:2qUjP7g8WY3fzBCNTELwjy,https://api.spotify.com/v1/tracks/2qUjP7g8WY3fzBCNTELwjy,https://api.spotify.com/v1/audio-analysis/2qUjP7g8WY3fzBCNTELwjy,317200,4
Clocks,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,82,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4
I Will Survive - Rerecorded,Gloria Gaynor,2a1MrtxYybqFV1Ow8VJ1dW,55,0.672,0.751,9,-7.977,0,0.05,0.00314,0.0,0.0796,0.57,120.044,audio_features,2a1MrtxYybqFV1Ow8VJ1dW,spotify:track:2a1MrtxYybqFV1Ow8VJ1dW,https://api.spotify.com/v1/tracks/2a1MrtxYybqFV1Ow8VJ1dW,https://api.spotify.com/v1/audio-analysis/2a1MrtxYybqFV1Ow8VJ1dW,265027,4
Killing Me Softly With His Song,Fugees,1MAqR81Tz28IIqMJ2KUDAO,0,0.765,0.29,4,-17.117,0,0.139,0.0279,1.02e-06,0.571,0.506,92.409,audio_features,1MAqR81Tz28IIqMJ2KUDAO,spotify:track:1MAqR81Tz28IIqMJ2KUDAO,https://api.spotify.com/v1/tracks/1MAqR81Tz28IIqMJ2KUDAO,https://api.spotify.com/v1/audio-analysis/1MAqR81Tz28IIqMJ2KUDAO,298773,4
Every Breath You Take - Remastered 2003,The Police,5C0LFQARavkPpn7JgA4sLk,0,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401,audio_features,5C0LFQARavkPpn7JgA4sLk,spotify:track:5C0LFQARavkPpn7JgA4sLk,https://api.spotify.com/v1/tracks/5C0LFQARavkPpn7JgA4sLk,https://api.spotify.com/v1/audio-analysis/5C0LFQARavkPpn7JgA4sLk,253250,4
"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,612VcBshQcy4mpB2utGc3H,3,0.695,0.336,9,-12.999,1,0.0313,0.8,0.00264,0.701,0.422,79.109,audio_features,612VcBshQcy4mpB2utGc3H,spotify:track:612VcBshQcy4mpB2utGc3H,https://api.spotify.com/v1/tracks/612VcBshQcy4mpB2utGc3H,https://api.spotify.com/v1/audio-analysis/612VcBshQcy4mpB2utGc3H,280000,4
Girls on Film - 2010 Remaster,Duran Duran,4EFkvOhgAmlHEfDfvfSoh5,63,0.725,0.859,7,-6.208,1,0.0636,0.0173,0.0137,0.048,0.53,131.697,audio_features,4EFkvOhgAmlHEfDfvfSoh5,spotify:track:4EFkvOhgAmlHEfDfvfSoh5,https://api.spotify.com/v1/tracks/4EFkvOhgAmlHEfDfvfSoh5,https://api.spotify.com/v1/audio-analysis/4EFkvOhgAmlHEfDfvfSoh5,212853,4
The Real Thing,Russell Morris,2PjpTvzYS4Dfm7xyqkob2m,0,0.432,0.709,2,-5.201,1,0.0347,0.104,9.84e-05,0.325,0.383,165.931,audio_features,2PjpTvzYS4Dfm7xyqkob2m,spotify:track:2PjpTvzYS4Dfm7xyqkob2m,https://api.spotify.com/v1/tracks/2PjpTvzYS4Dfm7xyqkob2m,https://api.spotify.com/v1/audio-analysis/2PjpTvzYS4Dfm7xyqkob2m,274800,4
MMMBop,Hanson,1reVP49LT6RsV6kYY9lTZz,0,0.685,0.948,9,-5.182,1,0.0457,0.00513,0.00347,0.17,0.628,104.881,audio_features,1reVP49LT6RsV6kYY9lTZz,spotify:track:1reVP49LT6RsV6kYY9lTZz,https://api.spotify.com/v1/tracks/1reVP49LT6RsV6kYY9lTZz,https://api.spotify.com/v1/audio-analysis/1reVP49LT6RsV6kYY9lTZz,267947,4
Everlong,Foo Fighters,5UWwZ5lm5PKu6eKsHAGxOk,84,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4
Wake Me Up Before You Go-Go,Wham!,0ikz6tENMONtK6qGkOrU3c,81,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333,4
Rehab,Amy Winehouse,4osg3vT6sXv6wNxm9Z6ucQ,0,0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,audio_features,4osg3vT6sXv6wNxm9Z6ucQ,spotify:track:4osg3vT6sXv6wNxm9Z6ucQ,https://api.spotify.com/v1/tracks/4osg3vT6sXv6wNxm9Z6ucQ,https://api.spotify.com/v1/audio-analysis/4osg3vT6sXv6wNxm9Z6ucQ,213760,4
Are You Gonna Go My Way,Lenny Kravitz,45Ia1U4KtIjAPPU7Wv1Sea,74,0.619,0.67,11,-10.322,0,0.0353,0.00165,0.0109,0.331,0.777,129.269,audio_features,45Ia1U4KtIjAPPU7Wv1Sea,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,https://api.spotify.com/v1/audio-analysis/45Ia1U4KtIjAPPU7Wv1Sea,211933,4
My Generation - Original Mono Version,The Who,6UdCTwbVAvNqbWyZKZiRWL,0,0.332,0.822,0,-6.558,0,0.0988,0.165,9.33e-05,0.161,0.745,96.253,audio_features,6UdCTwbVAvNqbWyZKZiRWL,spotify:track:6UdCTwbVAvNqbWyZKZiRWL,https://api.spotify.com/v1/tracks/6UdCTwbVAvNqbWyZKZiRWL,https://api.spotify.com/v1/audio-analysis/6UdCTwbVAvNqbWyZKZiRWL,197320,4
Bitter Sweet Symphony,The Verve,5yEPxDjbbzUzyauGtnmVEC,0,0.389,0.889,9,-6.546,1,0.0442,0.0415,0.0,0.463,0.524,171.121,audio_features,5yEPxDjbbzUzyauGtnmVEC,spotify:track:5yEPxDjbbzUzyauGtnmVEC,https://api.spotify.com/v1/tracks/5yEPxDjbbzUzyauGtnmVEC,https://api.spotify.com/v1/audio-analysis/5yEPxDjbbzUzyauGtnmVEC,358427,4
Straight Lines,Silverchair,5HBDU0kn4f4hkZMjABsltT,0,0.538,0.641,1,-6.582,1,0.0287,0.0275,0.00149,0.11,0.16,127.505,audio_features,5HBDU0kn4f4hkZMjABsltT,spotify:track:5HBDU0kn4f4hkZMjABsltT,https://api.spotify.com/v1/tracks/5HBDU0kn4f4hkZMjABsltT,https://api.spotify.com/v1/audio-analysis/5HBDU0kn4f4hkZMjABsltT,257733,4
You Oughta Know,Alanis Morissette,17ZAZ24Eyh5fKqQ06u4R3d,53,0.641,0.861,4,-6.9,1,0.0697,0.228,0.0,0.868,0.473,105.316,audio_features,17ZAZ24Eyh5fKqQ06u4R3d,spotify:track:17ZAZ24Eyh5fKqQ06u4R3d,https://api.spotify.com/v1/tracks/17ZAZ24Eyh5fKqQ06u4R3d,https://api.spotify.com/v1/audio-analysis/17ZAZ24Eyh5fKqQ06u4R3d,249760,4
Billie Jean,Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,79,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,audio_features,5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,293827,4
Thinking out Loud,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,82,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4
Sweet Caroline,Neil Diamond,3zByVQLvdXUaDTubfWkpCk,0,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,3zByVQLvdXUaDTubfWkpCk,spotify:track:3zByVQLvdXUaDTubfWkpCk,https://api.spotify.com/v1/tracks/3zByVQLvdXUaDTubfWkpCk,https://api.spotify.com/v1/audio-analysis/3zByVQLvdXUaDTubfWkpCk,203573,4
Money For Nothing,Dire Straits,4WfGrAJVC3A5xhUTja0gUG,0,0.666,0.667,2,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,audio_features,4WfGrAJVC3A5xhUTja0gUG,spotify:track:4WfGrAJVC3A5xhUTja0gUG,https://api.spotify.com/v1/tracks/4WfGrAJVC3A5xhUTja0gUG,https://api.spotify.com/v1/audio-analysis/4WfGrAJVC3A5xhUTja0gUG,510933,4
Song 2,Blur,3GfOAdcoc3X5GPiiXmpBjK,68,0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.701,audio_features,3GfOAdcoc3X5GPiiXmpBjK,spotify:track:3GfOAdcoc3X5GPiiXmpBjK,https://api.spotify.com/v1/tracks/3GfOAdcoc3X5GPiiXmpBjK,https://api.spotify.com/v1/audio-analysis/3GfOAdcoc3X5GPiiXmpBjK,121880,4
Message To My Girl,Split Enz,5IE7kUdj3BfCXg5KrZ6ies,0,0.584,0.69,6,-6.401,1,0.0231,0.201,1.53e-05,0.639,0.349,99.56,audio_features,5IE7kUdj3BfCXg5KrZ6ies,spotify:track:5IE7kUdj3BfCXg5KrZ6ies,https://api.spotify.com/v1/tracks/5IE7kUdj3BfCXg5KrZ6ies,https://api.spotify.com/v1/audio-analysis/5IE7kUdj3BfCXg5KrZ6ies,293027,4
I Knew You Were Waiting (For Me),George Michael,0f6pHbsLzpWxl5CfhOUjBA,0,0.71,0.639,4,-12.839,1,0.045,0.23,0.0,0.172,0.733,107.947,audio_features,0f6pHbsLzpWxl5CfhOUjBA,spotify:track:0f6pHbsLzpWxl5CfhOUjBA,https://api.spotify.com/v1/tracks/0f6pHbsLzpWxl5CfhOUjBA,https://api.spotify.com/v1/audio-analysis/0f6pHbsLzpWxl5CfhOUjBA,241000,4
I Knew You Were Waiting (For Me),Aretha Franklin,0f6pHbsLzpWxl5CfhOUjBA,0,0.71,0.639,4,-12.839,1,0.045,0.23,0.0,0.172,0.733,107.947,audio_features,0f6pHbsLzpWxl5CfhOUjBA,spotify:track:0f6pHbsLzpWxl5CfhOUjBA,https://api.spotify.com/v1/tracks/0f6pHbsLzpWxl5CfhOUjBA,https://api.spotify.com/v1/audio-analysis/0f6pHbsLzpWxl5CfhOUjBA,241000,4
Stand By Me - Remastered 2010,John Lennon,3ntrdR24dLkKrzSGRv1FlH,65,0.632,0.556,9,-10.138,1,0.0288,0.29,0.0215,0.0779,0.633,104.996,audio_features,3ntrdR24dLkKrzSGRv1FlH,spotify:track:3ntrdR24dLkKrzSGRv1FlH,https://api.spotify.com/v1/tracks/3ntrdR24dLkKrzSGRv1FlH,https://api.spotify.com/v1/audio-analysis/3ntrdR24dLkKrzSGRv1FlH,211667,4
Take on Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,88,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4
Walk On the Wild Side,Lou Reed,5p3JunprHCxClJjOmcLV8G,72,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,audio_features,5p3JunprHCxClJjOmcLV8G,spotify:track:5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/tracks/5p3JunprHCxClJjOmcLV8G,https://api.spotify.com/v1/audio-analysis/5p3JunprHCxClJjOmcLV8G,254173,4
Gloria,Van Morrison,3kBT37GQJi7SVztoyjH0JJ,38,0.673,0.665,9,-7.473,1,0.0398,0.0438,0.00553,0.118,0.884,131.944,audio_features,3kBT37GQJi7SVztoyjH0JJ,spotify:track:3kBT37GQJi7SVztoyjH0JJ,https://api.spotify.com/v1/tracks/3kBT37GQJi7SVztoyjH0JJ,https://api.spotify.com/v1/audio-analysis/3kBT37GQJi7SVztoyjH0JJ,319973,4
Angie - Remastered 2009,The Rolling Stones,6oD0TvHIYmObKNl5Mz05ri,0,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,6oD0TvHIYmObKNl5Mz05ri,spotify:track:6oD0TvHIYmObKNl5Mz05ri,https://api.spotify.com/v1/tracks/6oD0TvHIYmObKNl5Mz05ri,https://api.spotify.com/v1/audio-analysis/6oD0TvHIYmObKNl5Mz05ri,272000,4
Dumb Things,Paul Kelly,3ONUtdd1ZXr2zGN9EsF9rS,0,0.433,0.888,0,-5.029,1,0.0803,0.00889,9.32e-05,0.159,0.757,153.596,audio_features,3ONUtdd1ZXr2zGN9EsF9rS,spotify:track:3ONUtdd1ZXr2zGN9EsF9rS,https://api.spotify.com/v1/tracks/3ONUtdd1ZXr2zGN9EsF9rS,https://api.spotify.com/v1/audio-analysis/3ONUtdd1ZXr2zGN9EsF9rS,150333,4
Blue Sky Mine - Remastered,Midnight Oil,64eZ2hy7R21VDPgzeQrb9q,36,0.669,0.775,1,-6.059,1,0.0275,0.0388,0.00349,0.118,0.811,132.019,audio_features,64eZ2hy7R21VDPgzeQrb9q,spotify:track:64eZ2hy7R21VDPgzeQrb9q,https://api.spotify.com/v1/tracks/64eZ2hy7R21VDPgzeQrb9q,https://api.spotify.com/v1/audio-analysis/64eZ2hy7R21VDPgzeQrb9q,260160,4
Candle In The Wind - Remastered 2014,Elton John,1j0Nyzf2MFBcZcC8GPmynK,0,0.601,0.532,4,-9.718,1,0.0283,0.191,2.65e-05,0.101,0.529,124.53,audio_features,1j0Nyzf2MFBcZcC8GPmynK,spotify:track:1j0Nyzf2MFBcZcC8GPmynK,https://api.spotify.com/v1/tracks/1j0Nyzf2MFBcZcC8GPmynK,https://api.spotify.com/v1/audio-analysis/1j0Nyzf2MFBcZcC8GPmynK,228933,4
With Or Without You - Remastered,U2,4kAJawkLZj4Q7N5521ofP6,0,0.538,0.432,2,-11.882,1,0.0295,0.000185,0.309,0.139,0.116,110.181,audio_features,4kAJawkLZj4Q7N5521ofP6,spotify:track:4kAJawkLZj4Q7N5521ofP6,https://api.spotify.com/v1/tracks/4kAJawkLZj4Q7N5521ofP6,https://api.spotify.com/v1/audio-analysis/4kAJawkLZj4Q7N5521ofP6,295520,4
Mamma Mia,ABBA,5ztQHTm1YQqcTkQmgDEU4n,0,0.748,0.771,2,-7.01,1,0.0318,0.28,0.000333,0.466,0.782,137.543,audio_features,5ztQHTm1YQqcTkQmgDEU4n,spotify:track:5ztQHTm1YQqcTkQmgDEU4n,https://api.spotify.com/v1/tracks/5ztQHTm1YQqcTkQmgDEU4n,https://api.spotify.com/v1/audio-analysis/5ztQHTm1YQqcTkQmgDEU4n,215110,4
Cheap Wine - 2011 Remastered,Cold Chisel,7fmmaDJBKinXoLsZAI4FKa,0,0.681,0.893,0,-3.519,1,0.037,0.178,0.0,0.213,0.815,123.651,audio_features,7fmmaDJBKinXoLsZAI4FKa,spotify:track:7fmmaDJBKinXoLsZAI4FKa,https://api.spotify.com/v1/tracks/7fmmaDJBKinXoLsZAI4FKa,https://api.spotify.com/v1/audio-analysis/7fmmaDJBKinXoLsZAI4FKa,205132,4
The Horses - Remastered,Daryl Braithwaite,4sOfr9hxUwJwFtZWLHoOFj,36,0.705,0.41,4,-9.236,1,0.0339,0.284,0.0,0.0604,0.21,94.021,audio_features,4sOfr9hxUwJwFtZWLHoOFj,spotify:track:4sOfr9hxUwJwFtZWLHoOFj,https://api.spotify.com/v1/tracks/4sOfr9hxUwJwFtZWLHoOFj,https://api.spotify.com/v1/audio-analysis/4sOfr9hxUwJwFtZWLHoOFj,255720,4
Hey Ya!,Outkast,1XZa6MDzWqCTeNATvtxzZY,46,0.744,0.916,0,-4.911,1,0.0563,0.0354,0.0,0.253,0.966,79.456,audio_features,1XZa6MDzWqCTeNATvtxzZY,spotify:track:1XZa6MDzWqCTeNATvtxzZY,https://api.spotify.com/v1/tracks/1XZa6MDzWqCTeNATvtxzZY,https://api.spotify.com/v1/audio-analysis/1XZa6MDzWqCTeNATvtxzZY,228004,4
In the Ghetto,Elvis Presley,6csLL0MBNVIMx19PfsKsW7,49,0.477,0.415,10,-10.592,1,0.0313,0.755,0.00356,0.104,0.417,87.908,audio_features,6csLL0MBNVIMx19PfsKsW7,spotify:track:6csLL0MBNVIMx19PfsKsW7,https://api.spotify.com/v1/tracks/6csLL0MBNVIMx19PfsKsW7,https://api.spotify.com/v1/audio-analysis/6csLL0MBNVIMx19PfsKsW7,177573,4
Epic,Faith No More,4h7bZNHnYP2umOomPbnfxG,53,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,audio_features,4h7bZNHnYP2umOomPbnfxG,spotify:track:4h7bZNHnYP2umOomPbnfxG,https://api.spotify.com/v1/tracks/4h7bZNHnYP2umOomPbnfxG,https://api.spotify.com/v1/audio-analysis/4h7bZNHnYP2umOomPbnfxG,293653,4
